stop_id,object_id,route,address,longitude,latitude,zip_code
11338,787,78,Montrose & Kimball,-87.713245,41.961071000000004,60618
15260,788,59,59th Street & Sacramento,-87.69817227,41.78627527,60629
16103,789,12,Roosevelt & Loomis,-87.66133342,41.86681081,60608
12988,790,59,59th Street & Halsted,-87.64510503,41.78695303,60621
15196,791,"55A,55N",55th Street & Laramie,-87.75213895,41.79282341,60638
1292,792,74,Fullerton & Melvina,-87.78061594,41.923691999999996,60639
7733,793,39,Pershing & King Drive,-87.61735023,41.82375464,60653
12459,794,119,119th Street & Wentworth,-87.62756892,41.67791639,60628
902,795,72,North Ave & Ashland,-87.66787773,41.91055657,60622
3488,796,95,95th Street & Leavitt,-87.67735639,41.72088921,60643
9675,797,"81W,91",Lawrence & Austin/Mason,-87.77692805,41.96758666,60630
11314,798,78,Montrose & Menard,-87.77225200000001,41.960353999999995,60634
15413,799,35,35th Street & Wallace,-87.64096854,41.83075094,60609
12402,800,112,111th Street & Bell,-87.67768896,41.69174656,60643
12073,801,96,Lunt & Western,-87.68995666,42.00865641,60645
6361,802,"7,60,126,157",Clinton & Jackson,-87.64115100000001,41.87814,60661
14203,803,12,Ogden & Taylor,-87.68084431,41.86893197,60612
14806,804,92,Foster & Kostner,-87.73821147,41.97548307,60630
12489,805,152,Addison & Melvina,-87.781482,41.94566,60634
6189,806,"9,X9",Ashland & Garfield,-87.66443238,41.79414887,60609
11279,807,82,Kimball & Montrose,-87.713061,41.961042,60618
14578,808,"49,X49",Western & 59th Street,-87.68396369,41.78628904,60636
12292,809,106,103rd Street & Michigan,-87.62004118,41.70728631,60628
9350,810,77,Belmont & Harlem,-87.8064702,41.93806847,60634
4129,811,73,Armitage & Kostner,-87.73617220000001,41.91710939,60639
124,812,126,Jackson & Kedzie,-87.70627812,41.87739519,60624
2624,813,79,79th Street & Kenwood,-87.59174129,41.75148299,60619
1263,814,74,Fullerton & Kilbourn,-87.73891406,41.92441912,60639
15830,815,66,Chicago & Menard,-87.77060918,41.89484992,60651
4542,816,"55A,55N",55th Street & Cicero,-87.74265033,41.79318729,60638
15159,817,103,103rd Street & Wentworth,-87.62867585,41.70716371,60628
4110,818,73,Armitage & California,-87.69703407,41.91755296,60647
14981,819,12,Roosevelt & California,-87.69620946,41.86660599,60612
7996,820,43,43rd Street & Drexel,-87.6045865,41.81689898,60653
5320,319,"6,15,28",Stony Island & 63rd Street,-87.58635116,41.78047225,60637
8707,320,48,Damen & 83rd Street,-87.672839,41.742807,60620
14978,321,"8A,108",Halsted & 107th Street,-87.64274308,41.69935242,60628
6076,322,"9,X9",Ashland & 43rd Street,-87.66523268,41.81592123,60609
1480,323,11,Lincoln & Sunnyside,-87.68481646,41.96308112,60625
6009,324,9,Ashland & Wrightwood,-87.66840601,41.92884949,60614
2233,325,3,King Drive & 65th Street,-87.61561999999999,41.776388,60637
9908,326,68,Northwest Hwy & Oliphant,-87.81601158,42.00273158,60631
4422,327,62,Archer & Sacramento,-87.6994427,41.81691420000001,60632
4636,328,37,Wells & Jackson,-87.63379300000001,41.878194,60606
7094,329,71,Torrence & 106th Street,-87.55970672,41.70284711,60617
17663,330,24,83rd Street & Vincennes,-87.63567039,41.74398743,60620
17664,331,24,83rd Street & Holland,-87.63233926,41.74347769,60620
17665,332,24,8400 S Holland,-87.63211859,41.74144204,60620
17666,333,24,8500 S Holland,-87.6320755,41.73909856,60620
17667,334,24,8501 S Holland,-87.63183008,41.73934022,60620
17668,335,24,8401 S Holland,-87.63190363,41.74121623,60620
17669,336,24,83rd Street & Holland,-87.63251207,41.74360292,60620
8778,337,48,Damen & 59th Street,-87.67420183,41.786725,60636
10495,338,55,55th Street & Kilpatrick,-87.73991156,41.79294409,60629
10931,339,75,75th Street & Lafayette,-87.626593,41.758046,60620
1636,340,15,51st Street & Cottage Grove,-87.60657938,41.80219055,60615
9408,341,87,87th Red Line Station,-87.62482928,41.73616129999999,60620
8062,342,43,43rd Street & Drexel,-87.60385917,41.81677624,60653
9638,343,91,Austin & Division,-87.7752696,41.90189912,60651
11748,344,86,Narragansett & Wrightwood,-87.785489,41.9273,60639
11476,345,84,Ridge & Glenwood,-87.664927,41.986659,60660
15445,346,11,Kedzie & Touhy,-87.70914201,42.01197222,60076
14030,347,30,Avenue O & 134th Street,-87.53997325,41.65189447,60633
14528,348,156,LaSalle & Kinzie,-87.63236867,41.88937563,60654
17183,349,9,Ashland & Polk,-87.66667512,41.87147509,60607
10226,350,54,Cicero & Grand,-87.74613314,41.9141716,60639
1689,351,49B,Western & Jarvis,-87.69013526,42.01558983,60645
6016,352,"9,X9",Ashland & Cortland,-87.66793248,41.91630396,60642
84,353,37,Van Buren & Canal,-87.63938046,41.87682748,60606
5738,354,80,Irving Park & Oak Park,-87.79609920000001,41.95280984,60634
1282,355,74,Fullerton & Narragansett,-87.7852845,41.92378886,60639
15676,356,70,Division & Wells,-87.63492031,41.90391691,60610
479,357,20,Madison & Sacramento,-87.701062,41.881088,60612
864,358,72,North Ave & Long,-87.76102900000001,41.909379,60639
14813,359,78,Montrose & California,-87.6980109,41.96119475,60618
3729,360,81,Lawrence & Leclaire,-87.75514647,41.96783793,60630
12392,361,112,111th Street & Kedzie,-87.70096611,41.69149952,60655
2939,362,115,115th Street & Racine,-87.65196366,41.68489116,60643
15206,363,66,Chicago & Paulina,-87.66940692,41.89595185,60622
14812,364,74,Fullerton & Central,-87.7657416,41.9238739,60639
1296,365,74,Fullerton & Menard,-87.77095686,41.9238215,60639
14810,366,65,Grand & Narragansett,-87.78504053,41.922446,60639
2728,367,"79,169",79th Street & Pulaski,-87.72149967,41.74939638,60652
11318,368,78,Montrose & Long,-87.762416,41.96048,60641
10549,369,55,Garfield & King Drive,-87.6161524,41.79441235,60637
15043,370,66,Chicago & Rockwell,-87.69155692,41.89561683,60622
15001,371,96,Devon & Kedzie Terminal,-87.70952663,41.99786612,60645
17324,372,53,Pulaski & Bryn Mawr,-87.72852807,41.98266396,60630
5488,373,56,Milwaukee & Ashland (Blue Line),-87.66767923,41.90402947,60622
963,374,72,North Ave & Lawndale,-87.71885413,41.91009453,60647
926,375,"N9,72",North Ave & Wells,-87.63452737,41.91118658,60614
15306,376,21,Cermak & Leavitt,-87.68115347,41.85215974,60608
11084,377,76,Diversey & Kilpatrick,-87.74401579,41.93162958,60639
8801,378,48,Damen & 83rd Street,-87.67304986,41.74297238,60620
15041,379,56,Milwaukee & Fullerton,-87.70030322,41.92460752,60647
6082,380,9,Ashland & 49th Street,-87.66499628,41.80504056,60609
4521,381,"62,62H",Archer & Lockwood,-87.75497022,41.79695658,60638
1405,382,73,Armitage & Clark,-87.63626476,41.91836831,60614
9284,383,77,Belmont & Southport,-87.6639978,41.93969678,60657
9265,384,77,Belmont & Kostner,-87.73714468,41.93889163,60641
9428,385,87,87th Street & Stony Island (Nearside),-87.58580436,41.73683919,60617
7341,386,30,Avenue O & 116th Street,-87.53999666,41.68470941,60617
8935,387,50,Damen & Webster,-87.67770300000001,41.9213,60647
6478,388,"24,39",LaSalle & Pershing,-87.62956820000001,41.82395209,60609
8169,389,47,47th Street & Halsted,-87.64569747,41.80879207,60609
3266,390,63,63rd Street & St. Louis,-87.710133,41.778892,60629
11393,391,78,Montrose & Hamlin,-87.72282573,41.96107385,60618
12586,392,152,Addison & Pulaski,-87.72726222,41.94643977,60641
927,393,"N9,72",North Ave & Sedgwick (Brown Line),-87.63841909,41.91122311,60614
3228,394,63,63rd Street & Wentworth,-87.62998054,41.78005202,60621
9454,395,87,87th Street & Commercial,-87.55172575,41.73744325,60617
206,396,"7,60,755",Harrison & Halsted,-87.64775,41.874441,60607
5707,397,80,Irving Park & Hamlin,-87.72255106,41.95381454,60618
4094,398,73,Cortland & Southport,-87.66289,41.917095,60614
14828,399,78,Montrose & Ashland,-87.66958774,41.96165552,60640
15183,400,35,36th Street & Kedzie,-87.70436515,41.82813953,60632
473,401,20,Madison & Western,-87.686193,41.881235,60612
4115,402,73,Armitage & Kedzie,-87.70678834,41.91746599,60647
12167,403,103,103rd Street & State,-87.62338394,41.7072341,60628
12186,404,103,103rd Street & Wood,-87.66701618,41.70665751,60643
11827,405,90,Higgins & Harlem,-87.8074118,41.98129468,60656
2376,406,"29,62",State & Roosevelt,-87.62753585,41.86759377,60605
1597,407,"1,3,4",Michigan & Cullerton,-87.62399267,41.85534056,60616
6111,408,9,Ashland & 76th Street,-87.66370353,41.75592748,60620
1479,409,11,Lincoln & Montrose/Leavitt,-87.68366312,41.96128322,60618
17338,410,52,Kedzie & Archer,-87.70429526,41.81382133,60632
2382,411,"29,62",State & 18th Street,-87.6273364,41.85753705,60616
15039,412,86,Narragansett & Diversey,-87.78577606,41.93083059,60707
5181,413,44,Racine & Marquette Rd,-87.65439757,41.77243564,60636
14618,414,9,Ashland & Wellington,-87.66862968,41.93595791,60657
8614,415,36,Broadway & Hollywood,-87.660241,41.985508,60660
8758,416,50,Damen & Archer,-87.67539647,41.83191788,60608
14509,417,"2,6,10,134,135,136,146,148",Wacker (Upper) & Wabash,-87.62648695,41.88754404,60601
2194,418,3,King Drive & 26th Street,-87.61776811,41.84545476,60616
9472,419,87,87th Street & Dorchester,-87.590098,41.736912,60619
6450,420,24,Wentworth & Marquette Rd,-87.62986882,41.77258351,60621
16194,421,36,Broadway & Wilson,-87.65747542,41.96559124,60640
6547,422,24,Vincennes & 75th Street/Yale,-87.63147531,41.75821301,60621
17363,423,3,King Drive & 79th Street,-87.61503894,41.75092081,60619
17342,424,77,Belmont & Western/Clybourn,-87.68763836,41.93938755,60618
14451,425,36,Broadway & Addison,-87.64715229,41.94701409,60657
8297,426,"49,X49",Western & 69th Street,-87.68349472,41.76845216,60636
17405,427,152,Addison & Central,-87.76652536,41.94581596,60634
6524,428,"24,55",Garfield Red Line Station,-87.63104442,41.79411546,60621
5023,429,"125,130",Clinton & Washington,-87.641313,41.883314,60661
6675,430,18,Ogden & Sacramento,-87.70113115,41.85921125,60623
6195,431,9,Ashland & 49th Street,-87.66474944,41.80507134,60609
703,432,65,Grand & Hamlin,-87.72159442,41.90418821,60651
305,433,12,Roosevelt & Blue Island,-87.65360529,41.86693795,60608
5662,434,80,Irving Park Brown Line Station,-87.67486629,41.95410273,60613
3448,435,63,63rd Street & Woodlawn,-87.59628914,41.78046005,60637
4750,436,92,Foster & Long,-87.762865,41.975095,60630
6317,437,60,26th Street & Albany,-87.702674,41.844495,60623
11327,438,78,Montrose & Kilbourn,-87.74118035,41.96071442,60641
5620,439,80,Irving Park & Menard,-87.77200748,41.95301847,60634
14976,440,12,Roosevelt & Ashland,-87.66587889,41.86673353,60608
5670,441,80,Irving Park & Sheridan,-87.65468804,41.95441855,60613
9291,442,"77,151,156",Belmont & Sheridan,-87.63977241,41.94004911,60657
1327,443,74,Fullerton & Sacramento,-87.702422,41.924702,60647
16067,444,47,47th Street & Homan,-87.70849809,41.80800427,60632
9273,445,77,Belmont & Central Park,-87.71746099,41.93914853,60618
12469,446,152,Addison & Forest Preserve Avenue,-87.8256147,41.9450165,60634
15787,447,87,87th Street & Ashland,-87.662562,41.73567553,60620
7798,448,39,Pershing & Kedzie,-87.70463903,41.82252159,60632
12238,449,"26,100",106th Street & Avenue O,-87.54024857,41.70267921,60617
3742,450,81,Lawrence & Hamlin,-87.72324927,41.96819794,60625
9374,451,87,87th Street & Lawndale,-87.71419424,41.73487145,60805
14056,452,"22,97,201,205,206",Clark & Howard,-87.67632528,42.01918517,60626
10252,453,54,Cicero Blue Line Station,-87.74506329,41.87161396,60644
510,454,66,Chicago & Austin Terminal,-87.77484321,41.89492553,60651
2537,455,4,Cottage Grove & 37th Street,-87.60896572,41.82782908,60653
5476,456,56,Milwaukee & Armitage,-87.688968,41.917707,60647
5209,457,"J14,15",Jeffery & 67th Street,-87.57657823,41.77315424,60649
5790,458,"8,132",Halsted & Milwaukee/Grand (Blue Line),-87.64770866,41.89145555,60642
1494,459,11,Lincoln & Bryn Mawr,-87.69473609999999,41.98304912,60659
4517,460,"62,62H",Archer & Lavergne,-87.74767867,41.79805927,60638
6091,461,9,Ashland & 57th Street,-87.66463315,41.79045553,60636
5995,462,"9,X9",Ashland & Irving Park,-87.66917232,41.95409096,60613
1,463,126,Jackson & Austin Terminal,-87.77410482,41.87632184,60644
1846,464,"22,36",Clark & North Ave,-87.63186892,41.91131123,60614
2549,465,4,Cottage Grove & 47th Street,-87.60667736,41.80964899,60653
5443,466,56,Milwaukee & Irving Park/Cicero,-87.747703,41.953581,60641
3865,467,57,Laramie & Washington,-87.755065,41.882265999999994,60644
15756,468,29,4900 S State,-87.62587612,41.80580749,60615
1199,469,"136,147,151",Sheridan & Rosemont,-87.655503,41.996592,60660
9998,470,52A,Kedzie & 79th Street,-87.70230819,41.74964316,60652
7746,471,39,Pershing & Cottage Grove,-87.60677568,41.8240502,60653
636,472,"52,66",Chicago & Grand,-87.6997458,41.89570621,60622
13060,473,59,59th Street & Morgan,-87.64969687,41.7870195,60621
357,474,12,Roosevelt & Spaulding,-87.70792594,41.86644971,60624
10866,475,75,75th Street & Stony Island,-87.58556166,41.75882385,60649
15268,476,63,63rd Street & Knox,-87.73845679,41.77853584,60629
808,477,65,Grand & Division,-87.71729954,41.90262083,60651
15519,478,"22,78",Clark & Wilson,-87.66677362,41.96502865,60640
15512,479,29,State & 53rd Street,-87.62568320000001,41.79839203,60609
6274,480,9,Ashland & Roscoe,-87.66861634,41.94316891,60657
2462,481,"4,N5,95",Cottage Grove & 95th Street,-87.60436028,41.72240198,60619
9665,482,91,Austin & Irving Park,-87.77667787,41.95293517,60634
2181,483,3,King Drive & 26th Street,-87.61721999999999,41.845508,60616
8933,484,50,Damen & Armitage,-87.67752329,41.91765787,60622
15767,485,86,Narragansett & Berteau,-87.78658197,41.95645645,60634
6166,486,9,Ashland & 76th Street,-87.66344732,41.75570241,60620
3156,487,52,Kedzie & Harrison (Blue Line),-87.70579833,41.87358262,60612
9653,488,91,Austin & Diversey,-87.77583592,41.93108677,60639
6228,489,9,Ashland & 14th Street,-87.66616127,41.86315748,60608
5941,490,"8,132",Halsted & Chicago,-87.6476005,41.89671578,60610
14967,491,"86,91",Nagle & Higgins,-87.78776243,41.9764704,60630
14762,492,"37,125",Orleans & Grand,-87.63692902,41.89174214,60654
8948,493,50,Damen & Grace,-87.678578,41.950421999999996,60618
5433,494,36,Broadway & Rosemont,-87.66033017,41.99622913,60660
8750,495,50,Damen & 33rd Street,-87.675298,41.833939,60608
1203,496,"147,151,155",Sheridan & Arthur (Red Line),-87.66060059,42.00038209,60626
9095,497,53,Pulaski & Lake (Green Line),-87.72569999,41.8853764,60624
1676,498,49B,Western & Granville,-87.68968100000001,41.993997,60659
9126,499,53,Pulaski & Milwaukee,-87.727138,41.940882,60618
1191,500,"136,147,151",Sheridan & Thorndale,-87.65530799999999,41.990272,60660
9084,501,53,Pulaski & Arthington,-87.7252174,41.86992159,60624
486,502,20,Madison & Hamlin,-87.72097816,41.88086554,60624
7762,503,39,Pershing & Normal,-87.63851462,41.82362964,60609
17679,504,39,Indiana & 41st Street,-87.62137459,41.82032023,60653
14848,505,60,26th Street & Pulaski,-87.72482355,41.84432128,60623
17180,506,"9,X9",Ashland & North Ave,-87.66754012,41.91079268,60622
17320,507,53,Pulaski & Elston,-87.72771187,41.95984955,60641
9924,508,68,Northwest Hwy & Ozark,-87.82024993,42.00524887,60631
4955,509,50,Damen & Lawrence,-87.67907209999998,41.9686349,60625
2437,510,29,Lafayette & 71st Street,-87.62664517,41.76532402,60621
5450,511,56,Milwaukee & Addison,-87.73598605,41.9463881,60641
6252,512,"9,X9",Ashland & Milwaukee (Blue Line),-87.667365,41.903734,60622
11465,513,84,Ridge & Glenwood,-87.665155,41.986653999999994,60660
1414,514,156,LaSalle & Goethe,-87.63311331,41.90557247,60610
10000,515,52A,Kedzie & 77th Street,-87.70245600000001,41.753378999999995,60652
1136,516,151,Lake Shore & Schiller,-87.62576,41.908064,60610
11698,517,86,Narragansett & Wellington,-87.785877,41.934734000000006,60634
11466,518,84,Ridge & Wayne,-87.66380184,41.98583095,60660
16114,519,60,Blue Island & Damen,-87.67539726,41.84857231,60608
11584,520,85,Central & Lake,-87.76504156,41.88787356,60644
6260,521,9,Ashland & Armitage,-87.667794,41.917828,60642
11272,522,82,Kimball & Elston,-87.712713,41.949253000000006,60618
8876,523,50,Damen & Taylor,-87.67637797,41.86922998,60612
15215,524,56,Milwaukee & Central Park,-87.71688531,41.93475823,60618
4511,525,62,Archer & Kostner,-87.73309783,41.8002799,60632
7195,526,28,Stony Island & South Chicago/79th Street,-87.5860046,41.75121319,60619
16186,527,60,Loomis & Cermak,-87.66125787,41.852533,60608
14772,528,54,Cicero & Madison,-87.74537109,41.88023178,60644
9058,529,53,Pulaski & 26th Street,-87.72464904,41.84437938,60623
1061,530,"135,146,151,152",Lake Shore & Grace,-87.64511379,41.95205777,60613
1488,531,11,Lincoln & Winnemac,-87.691278,41.972931,60625
5712,532,"54A,80",Irving Park & Keeler,-87.73284186,41.95369877,60641
4138,533,73,Armitage & Leclaire/Grand,-87.75327908,41.91690557,60639
17404,534,"49,X49",Western & North Ave,-87.68709664,41.91047688,60647
16193,535,21,Cermak & Halsted,-87.64662275,41.85273736,60608
5732,536,80,Irving Park & Melvina,-87.78158805,41.95305459,60634
840,537,"65,74",Grand & Normandy,-87.79268704,41.9236977,60707
15770,538,"119,8A",119th Street & Halsted,-87.64225537,41.67787711,60628
4134,539,73,Armitage & Cicero,-87.74591512,41.91700564,60639
15139,540,7,Congress & Keeler,-87.73061409,41.87438621,60624
1538,541,15,51st Street & St. Lawrence,-87.61116329,41.80220586,60615
15295,542,66,Chicago & Kostner,-87.73623546,41.89525723,60651
797,543,65,Grand & California,-87.696239,41.894236,60612
5728,544,80,Irving Park & Menard,-87.77179216,41.95322134,60634
1241,545,74,Fullerton & Rockwell,-87.69237395,41.92496134,60647
11095,546,76,Diversey & Menard,-87.7709723,41.93128685,60639
2674,547,79,79th Street & California,-87.692447,41.750015000000005,60652
16082,548,63,63rd Street & Lawndale,-87.71559123,41.77884527,60629
15140,549,21,Cermak & Keeler,-87.72989013,41.85165424,60623
3815,550,81,Lawrence & Elston,-87.74012619999999,41.96819346,60630
7001,551,71,Commercial & 96th Street,-87.55096605,41.72086969,60617
9967,552,52A,Kedzie & 110th Street,-87.70079399999999,41.693395,60655
9080,553,53,Pulaski & 13th Street,-87.72502294,41.86425939,60623
14089,554,82,Homan & Maypole,-87.71099775,41.88348535,60624
7355,555,"26,30",Ewing & 105th Street,-87.53518556,41.70450357,60617
9620,556,91,Austin & Railroad Ave (Blue Line),-87.774232,41.870321999999994,60644
2966,557,"4,115",Cottage Grove & 106th Street,-87.60768673,41.70187686,60628
12258,558,100,Avenue B & 107th Street,-87.52569948,41.70079426,60617
11609,559,85,Central & George,-87.766227,41.933015999999995,60634
758,560,29,Navy Pier Terminal,-87.60999416,41.89233194,60611
1133,561,151,Lake Shore & Scott,-87.625024,41.904949,60610
1161,562,"135,146,151",Lake Shore & Brompton,-87.64291887,41.94779691,60657
15446,563,54,Cicero & Ohio,-87.74559743,41.89162563,60644
1113,564,"2,10,29,130,146,147,148",State & Van Buren,-87.62754254,41.87684767,60605
