"Station_id","Station_name","Date","Daytype","Rides"
41310,"Paulina",2019-07-17,"W",3042
41310,"Paulina",2019-07-18,"W",2682
41310,"Paulina",2019-07-19,"W",2623
41310,"Paulina",2019-07-20,"A",1812
41310,"Paulina",2019-07-21,"U",1230
41310,"Paulina",2019-07-22,"W",2874
41310,"Paulina",2019-07-23,"W",2989
41310,"Paulina",2019-07-24,"W",2960
41310,"Paulina",2019-07-25,"W",2972
41310,"Paulina",2019-07-26,"W",2675
41310,"Paulina",2019-07-27,"A",1580
41310,"Paulina",2019-07-28,"U",1100
41310,"Paulina",2019-07-29,"W",2715
41310,"Paulina",2019-07-30,"W",2969
41310,"Paulina",2019-07-31,"W",3053
41320,"Belmont-North Main",2019-07-01,"W",11893
41320,"Belmont-North Main",2019-07-02,"W",10947
41320,"Belmont-North Main",2019-07-03,"W",10875
41320,"Belmont-North Main",2019-07-04,"U",5638
41320,"Belmont-North Main",2019-07-05,"W",8096
41320,"Belmont-North Main",2019-07-06,"A",7517
41320,"Belmont-North Main",2019-07-07,"U",6045
41320,"Belmont-North Main",2019-07-08,"W",10834
41320,"Belmont-North Main",2019-07-09,"W",11378
41320,"Belmont-North Main",2019-07-10,"W",11403
41320,"Belmont-North Main",2019-07-11,"W",11735
41320,"Belmont-North Main",2019-07-12,"W",12559
41320,"Belmont-North Main",2019-07-13,"A",9630
41320,"Belmont-North Main",2019-07-14,"U",7275
41320,"Belmont-North Main",2019-07-15,"W",11302
41320,"Belmont-North Main",2019-07-16,"W",11833
41320,"Belmont-North Main",2019-07-17,"W",12017
41320,"Belmont-North Main",2019-07-18,"W",10957
41320,"Belmont-North Main",2019-07-19,"W",11623
41320,"Belmont-North Main",2019-07-20,"A",8358
41320,"Belmont-North Main",2019-07-21,"U",7146
41320,"Belmont-North Main",2019-07-22,"W",11462
41320,"Belmont-North Main",2019-07-23,"W",11454
41320,"Belmont-North Main",2019-07-24,"W",11498
41320,"Belmont-North Main",2019-07-25,"W",11586
41320,"Belmont-North Main",2019-07-26,"W",11293
41320,"Belmont-North Main",2019-07-27,"A",8319
41320,"Belmont-North Main",2019-07-28,"U",6384
41320,"Belmont-North Main",2019-07-29,"W",10500
41320,"Belmont-North Main",2019-07-30,"W",11303
41320,"Belmont-North Main",2019-07-31,"W",11669
41330,"Montrose-O'Hare",2019-07-01,"W",2509
41330,"Montrose-O'Hare",2019-07-02,"W",2545
41330,"Montrose-O'Hare",2019-07-03,"W",2552
41330,"Montrose-O'Hare",2019-07-04,"U",1152
41330,"Montrose-O'Hare",2019-07-05,"W",1654
41330,"Montrose-O'Hare",2019-07-06,"A",1187
41330,"Montrose-O'Hare",2019-07-07,"U",964
41330,"Montrose-O'Hare",2019-07-08,"W",2543
41330,"Montrose-O'Hare",2019-07-09,"W",2642
41330,"Montrose-O'Hare",2019-07-10,"W",2700
41330,"Montrose-O'Hare",2019-07-11,"W",2788
41330,"Montrose-O'Hare",2019-07-12,"W",2673
41330,"Montrose-O'Hare",2019-07-13,"A",1441
41330,"Montrose-O'Hare",2019-07-14,"U",1198
41330,"Montrose-O'Hare",2019-07-15,"W",2565
41330,"Montrose-O'Hare",2019-07-16,"W",2674
41330,"Montrose-O'Hare",2019-07-17,"W",2624
41330,"Montrose-O'Hare",2019-07-18,"W",2578
41330,"Montrose-O'Hare",2019-07-19,"W",2403
41330,"Montrose-O'Hare",2019-07-20,"A",1085
41330,"Montrose-O'Hare",2019-07-21,"U",850
41330,"Montrose-O'Hare",2019-07-22,"W",2576
41330,"Montrose-O'Hare",2019-07-23,"W",2641
41330,"Montrose-O'Hare",2019-07-24,"W",2639
41330,"Montrose-O'Hare",2019-07-25,"W",2719
41330,"Montrose-O'Hare",2019-07-26,"W",2562
41330,"Montrose-O'Hare",2019-07-27,"A",840
41330,"Montrose-O'Hare",2019-07-28,"U",589
41330,"Montrose-O'Hare",2019-07-29,"W",2381
41330,"Montrose-O'Hare",2019-07-30,"W",2586
41330,"Montrose-O'Hare",2019-07-31,"W",2741
41340,"LaSalle",2019-07-01,"W",2552
41340,"LaSalle",2019-07-02,"W",2631
41340,"LaSalle",2019-07-03,"W",2632
41340,"LaSalle",2019-07-04,"U",1002
41340,"LaSalle",2019-07-05,"W",1787
41340,"LaSalle",2019-07-06,"A",968
41340,"LaSalle",2019-07-07,"U",989
41340,"LaSalle",2019-07-08,"W",2631
41340,"LaSalle",2019-07-09,"W",2761
41340,"LaSalle",2019-07-10,"W",2941
41340,"LaSalle",2019-07-11,"W",3033
41340,"LaSalle",2019-07-12,"W",2801
41340,"LaSalle",2019-07-13,"A",1675
41340,"LaSalle",2019-07-14,"U",1318
41340,"LaSalle",2019-07-15,"W",2795
41340,"LaSalle",2019-07-16,"W",2857
41340,"LaSalle",2019-07-17,"W",2915
41340,"LaSalle",2019-07-18,"W",2945
41340,"LaSalle",2019-07-19,"W",2623
41340,"LaSalle",2019-07-20,"A",1158
41340,"LaSalle",2019-07-21,"U",1016
41340,"LaSalle",2019-07-22,"W",2624
41340,"LaSalle",2019-07-23,"W",2776
41340,"LaSalle",2019-07-24,"W",2882
41340,"LaSalle",2019-07-25,"W",2880
41340,"LaSalle",2019-07-26,"W",2770
41340,"LaSalle",2019-07-27,"A",1320
41340,"LaSalle",2019-07-28,"U",1164
41340,"LaSalle",2019-07-29,"W",2661
41340,"LaSalle",2019-07-30,"W",2723
41340,"LaSalle",2019-07-31,"W",2804
41350,"Oak Park-Lake",2019-07-01,"W",1611
41350,"Oak Park-Lake",2019-07-02,"W",1546
41350,"Oak Park-Lake",2019-07-03,"W",1543
41350,"Oak Park-Lake",2019-07-04,"U",626
41350,"Oak Park-Lake",2019-07-05,"W",1031
41350,"Oak Park-Lake",2019-07-06,"A",822
41350,"Oak Park-Lake",2019-07-07,"U",501
41350,"Oak Park-Lake",2019-07-08,"W",1572
41350,"Oak Park-Lake",2019-07-09,"W",1689
41350,"Oak Park-Lake",2019-07-10,"W",1711
41350,"Oak Park-Lake",2019-07-11,"W",1812
41350,"Oak Park-Lake",2019-07-12,"W",1743
41350,"Oak Park-Lake",2019-07-13,"A",815
41350,"Oak Park-Lake",2019-07-14,"U",523
41350,"Oak Park-Lake",2019-07-15,"W",1651
41350,"Oak Park-Lake",2019-07-16,"W",1659
41350,"Oak Park-Lake",2019-07-17,"W",1703
41350,"Oak Park-Lake",2019-07-18,"W",1504
41350,"Oak Park-Lake",2019-07-19,"W",1624
41350,"Oak Park-Lake",2019-07-20,"A",809
41350,"Oak Park-Lake",2019-07-21,"U",652
41350,"Oak Park-Lake",2019-07-22,"W",1503
41350,"Oak Park-Lake",2019-07-23,"W",1674
41350,"Oak Park-Lake",2019-07-24,"W",1781
41350,"Oak Park-Lake",2019-07-25,"W",1751
41350,"Oak Park-Lake",2019-07-26,"W",1688
41350,"Oak Park-Lake",2019-07-27,"A",775
41350,"Oak Park-Lake",2019-07-28,"U",514
41350,"Oak Park-Lake",2019-07-29,"W",1550
41350,"Oak Park-Lake",2019-07-30,"W",1633
41350,"Oak Park-Lake",2019-07-31,"W",1751
41360,"California-Lake",2019-07-01,"W",1048
41360,"California-Lake",2019-07-02,"W",1072
41360,"California-Lake",2019-07-03,"W",1079
41360,"California-Lake",2019-07-04,"U",537
41360,"California-Lake",2019-07-05,"W",781
41360,"California-Lake",2019-07-06,"A",521
41360,"California-Lake",2019-07-07,"U",378
41360,"California-Lake",2019-07-08,"W",1025
41360,"California-Lake",2019-07-09,"W",1152
41360,"California-Lake",2019-07-10,"W",1136
41360,"California-Lake",2019-07-11,"W",1145
41360,"California-Lake",2019-07-12,"W",1046
41360,"California-Lake",2019-07-13,"A",570
41360,"California-Lake",2019-07-14,"U",436
41360,"California-Lake",2019-07-15,"W",1006
41360,"California-Lake",2019-07-16,"W",1048
41360,"California-Lake",2019-07-17,"W",1083
41360,"California-Lake",2019-07-18,"W",991
41360,"California-Lake",2019-07-19,"W",1023
41360,"California-Lake",2019-07-20,"A",523
41360,"California-Lake",2019-07-21,"U",397
41360,"California-Lake",2019-07-22,"W",1041
41360,"California-Lake",2019-07-23,"W",1133
41360,"California-Lake",2019-07-24,"W",1100
41360,"California-Lake",2019-07-25,"W",1044
41360,"California-Lake",2019-07-26,"W",1013
41360,"California-Lake",2019-07-27,"A",484
41360,"California-Lake",2019-07-28,"U",338
41360,"California-Lake",2019-07-29,"W",977
41360,"California-Lake",2019-07-30,"W",1043
41360,"California-Lake",2019-07-31,"W",1062
41380,"Bryn Mawr",2019-07-01,"W",4371
41380,"Bryn Mawr",2019-07-02,"W",4393
41380,"Bryn Mawr",2019-07-03,"W",4552
41380,"Bryn Mawr",2019-07-04,"U",3067
41380,"Bryn Mawr",2019-07-05,"W",3589
41380,"Bryn Mawr",2019-07-06,"A",2978
41380,"Bryn Mawr",2019-07-07,"U",2350
41380,"Bryn Mawr",2019-07-08,"W",4110
41380,"Bryn Mawr",2019-07-09,"W",4237
41380,"Bryn Mawr",2019-07-10,"W",4188
41380,"Bryn Mawr",2019-07-11,"W",4351
41380,"Bryn Mawr",2019-07-12,"W",4462
41380,"Bryn Mawr",2019-07-13,"A",3471
41380,"Bryn Mawr",2019-07-14,"U",2691
41380,"Bryn Mawr",2019-07-15,"W",4154
41380,"Bryn Mawr",2019-07-16,"W",4292
41380,"Bryn Mawr",2019-07-17,"W",4106
41380,"Bryn Mawr",2019-07-18,"W",3893
41380,"Bryn Mawr",2019-07-19,"W",4107
41380,"Bryn Mawr",2019-07-20,"A",2984
41380,"Bryn Mawr",2019-07-21,"U",2379
41380,"Bryn Mawr",2019-07-22,"W",3916
41380,"Bryn Mawr",2019-07-23,"W",4134
41380,"Bryn Mawr",2019-07-24,"W",4033
41380,"Bryn Mawr",2019-07-25,"W",4236
41380,"Bryn Mawr",2019-07-26,"W",4162
41380,"Bryn Mawr",2019-07-27,"A",3193
41380,"Bryn Mawr",2019-07-28,"U",2294
41380,"Bryn Mawr",2019-07-29,"W",3702
41380,"Bryn Mawr",2019-07-30,"W",4091
41380,"Bryn Mawr",2019-07-31,"W",4108
41400,"Roosevelt",2019-07-01,"W",10188
41400,"Roosevelt",2019-07-02,"W",10752
41400,"Roosevelt",2019-07-03,"W",11509
41400,"Roosevelt",2019-07-04,"U",7665
41400,"Roosevelt",2019-07-05,"W",9504
41400,"Roosevelt",2019-07-06,"A",8086
41400,"Roosevelt",2019-07-07,"U",10812
41400,"Roosevelt",2019-07-08,"W",10734
41400,"Roosevelt",2019-07-09,"W",11198
41400,"Roosevelt",2019-07-10,"W",11330
41400,"Roosevelt",2019-07-11,"W",11888
41400,"Roosevelt",2019-07-12,"W",12205
41400,"Roosevelt",2019-07-13,"A",9723
41400,"Roosevelt",2019-07-14,"U",7296
41400,"Roosevelt",2019-07-15,"W",11001
41400,"Roosevelt",2019-07-16,"W",11086
41400,"Roosevelt",2019-07-17,"W",10857
41400,"Roosevelt",2019-07-18,"W",10183
41400,"Roosevelt",2019-07-19,"W",11088
41400,"Roosevelt",2019-07-20,"A",7914
41400,"Roosevelt",2019-07-21,"U",7430
41400,"Roosevelt",2019-07-22,"W",10821
41400,"Roosevelt",2019-07-23,"W",10900
41400,"Roosevelt",2019-07-24,"W",10729
41400,"Roosevelt",2019-07-25,"W",10990
41400,"Roosevelt",2019-07-26,"W",11038
41400,"Roosevelt",2019-07-27,"A",8447
41400,"Roosevelt",2019-07-28,"U",6649
41400,"Roosevelt",2019-07-29,"W",9825
41400,"Roosevelt",2019-07-30,"W",11269
41400,"Roosevelt",2019-07-31,"W",12181
41410,"Chicago/Milwaukee",2019-07-01,"W",3635
41410,"Chicago/Milwaukee",2019-07-02,"W",4124
41410,"Chicago/Milwaukee",2019-07-03,"W",3875
41410,"Chicago/Milwaukee",2019-07-04,"U",1481
41410,"Chicago/Milwaukee",2019-07-05,"W",2354
41410,"Chicago/Milwaukee",2019-07-06,"A",1756
41410,"Chicago/Milwaukee",2019-07-07,"U",1386
41410,"Chicago/Milwaukee",2019-07-08,"W",3793
41410,"Chicago/Milwaukee",2019-07-09,"W",4158
41410,"Chicago/Milwaukee",2019-07-10,"W",4082
41410,"Chicago/Milwaukee",2019-07-11,"W",4194
41410,"Chicago/Milwaukee",2019-07-12,"W",3964
41410,"Chicago/Milwaukee",2019-07-13,"A",1964
41410,"Chicago/Milwaukee",2019-07-14,"U",1525
41410,"Chicago/Milwaukee",2019-07-15,"W",3836
41410,"Chicago/Milwaukee",2019-07-16,"W",4026
41410,"Chicago/Milwaukee",2019-07-17,"W",4027
41410,"Chicago/Milwaukee",2019-07-18,"W",3960
41410,"Chicago/Milwaukee",2019-07-19,"W",3804
41410,"Chicago/Milwaukee",2019-07-20,"A",1652
41410,"Chicago/Milwaukee",2019-07-21,"U",1373
41410,"Chicago/Milwaukee",2019-07-22,"W",3954
41410,"Chicago/Milwaukee",2019-07-23,"W",4096
41410,"Chicago/Milwaukee",2019-07-24,"W",3964
41410,"Chicago/Milwaukee",2019-07-25,"W",4149
41410,"Chicago/Milwaukee",2019-07-26,"W",3852
41410,"Chicago/Milwaukee",2019-07-27,"A",1777
41410,"Chicago/Milwaukee",2019-07-28,"U",1405
41410,"Chicago/Milwaukee",2019-07-29,"W",3639
41410,"Chicago/Milwaukee",2019-07-30,"W",3962
41410,"Chicago/Milwaukee",2019-07-31,"W",4095
41420,"Addison-North Main",2019-07-01,"W",6263
41420,"Addison-North Main",2019-07-02,"W",6217
41420,"Addison-North Main",2019-07-03,"W",5992
41420,"Addison-North Main",2019-07-04,"U",3968
41420,"Addison-North Main",2019-07-05,"W",4881
41420,"Addison-North Main",2019-07-06,"A",5067
41420,"Addison-North Main",2019-07-07,"U",3678
41420,"Addison-North Main",2019-07-08,"W",5866
41420,"Addison-North Main",2019-07-09,"W",6363
41420,"Addison-North Main",2019-07-10,"W",6488
41420,"Addison-North Main",2019-07-11,"W",6649
41420,"Addison-North Main",2019-07-12,"W",16156
41420,"Addison-North Main",2019-07-13,"A",13029
41420,"Addison-North Main",2019-07-14,"U",11968
41420,"Addison-North Main",2019-07-15,"W",12974
41420,"Addison-North Main",2019-07-16,"W",13957
41420,"Addison-North Main",2019-07-17,"W",14502
41420,"Addison-North Main",2019-07-18,"W",6427
41420,"Addison-North Main",2019-07-19,"W",15414
41420,"Addison-North Main",2019-07-20,"A",13885
41420,"Addison-North Main",2019-07-21,"U",12350
41420,"Addison-North Main",2019-07-22,"W",6396
41420,"Addison-North Main",2019-07-23,"W",6542
41420,"Addison-North Main",2019-07-24,"W",6555
41420,"Addison-North Main",2019-07-25,"W",6479
41420,"Addison-North Main",2019-07-26,"W",6776
41420,"Addison-North Main",2019-07-27,"A",6887
41420,"Addison-North Main",2019-07-28,"U",4017
41420,"Addison-North Main",2019-07-29,"W",5699
41420,"Addison-North Main",2019-07-30,"W",6709
41420,"Addison-North Main",2019-07-31,"W",6521
41430,"87th",2019-07-01,"W",3882
41430,"87th",2019-07-02,"W",3855
41430,"87th",2019-07-03,"W",3957
41430,"87th",2019-07-04,"U",2550
41430,"87th",2019-07-05,"W",3243
41430,"87th",2019-07-06,"A",2795
41430,"87th",2019-07-07,"U",2366
41430,"87th",2019-07-08,"W",3606
41430,"87th",2019-07-09,"W",3930
41430,"87th",2019-07-10,"W",3753
41430,"87th",2019-07-11,"W",3920
41430,"87th",2019-07-12,"W",4128
41430,"87th",2019-07-13,"A",2962
41430,"87th",2019-07-14,"U",2439
41430,"87th",2019-07-15,"W",3638
41430,"87th",2019-07-16,"W",3777
41430,"87th",2019-07-17,"W",3919
41430,"87th",2019-07-18,"W",3528
41430,"87th",2019-07-19,"W",3715
41430,"87th",2019-07-20,"A",2679
41430,"87th",2019-07-21,"U",2138
41430,"87th",2019-07-22,"W",3938
41430,"87th",2019-07-23,"W",3976
41430,"87th",2019-07-24,"W",3905
41430,"87th",2019-07-25,"W",3888
41430,"87th",2019-07-26,"W",3759
41430,"87th",2019-07-27,"A",2829
41430,"87th",2019-07-28,"U",2191
41430,"87th",2019-07-29,"W",3352
41430,"87th",2019-07-30,"W",3760
41430,"87th",2019-07-31,"W",3679
41440,"Addison-Brown",2019-07-01,"W",2198
41440,"Addison-Brown",2019-07-02,"W",2173
41440,"Addison-Brown",2019-07-03,"W",2078
41440,"Addison-Brown",2019-07-04,"U",744
41440,"Addison-Brown",2019-07-05,"W",1248
41440,"Addison-Brown",2019-07-06,"A",958
41440,"Addison-Brown",2019-07-07,"U",714
41440,"Addison-Brown",2019-07-08,"W",2308
41440,"Addison-Brown",2019-07-09,"W",2382
41440,"Addison-Brown",2019-07-10,"W",2387
41440,"Addison-Brown",2019-07-11,"W",2437
41440,"Addison-Brown",2019-07-12,"W",2238
41440,"Addison-Brown",2019-07-13,"A",1170
41440,"Addison-Brown",2019-07-14,"U",850
41440,"Addison-Brown",2019-07-15,"W",2282
41440,"Addison-Brown",2019-07-16,"W",2456
41440,"Addison-Brown",2019-07-17,"W",2338
41440,"Addison-Brown",2019-07-18,"W",2202
41440,"Addison-Brown",2019-07-19,"W",2120
41440,"Addison-Brown",2019-07-20,"A",1026
41440,"Addison-Brown",2019-07-21,"U",805
41440,"Addison-Brown",2019-07-22,"W",2206
41440,"Addison-Brown",2019-07-23,"W",2344
41440,"Addison-Brown",2019-07-24,"W",2335
41440,"Addison-Brown",2019-07-25,"W",2349
41440,"Addison-Brown",2019-07-26,"W",2218
41440,"Addison-Brown",2019-07-27,"A",1054
41440,"Addison-Brown",2019-07-28,"U",829
41440,"Addison-Brown",2019-07-29,"W",2212
41440,"Addison-Brown",2019-07-30,"W",2426
41440,"Addison-Brown",2019-07-31,"W",2379
41450,"Chicago/State",2019-07-01,"W",13529
41450,"Chicago/State",2019-07-02,"W",14032
41450,"Chicago/State",2019-07-03,"W",13854
41450,"Chicago/State",2019-07-04,"U",10105
41450,"Chicago/State",2019-07-05,"W",12113
41450,"Chicago/State",2019-07-06,"A",10636
41450,"Chicago/State",2019-07-07,"U",8101
41450,"Chicago/State",2019-07-08,"W",13317
41450,"Chicago/State",2019-07-09,"W",14179
41450,"Chicago/State",2019-07-10,"W",14175
41450,"Chicago/State",2019-07-11,"W",14795
41450,"Chicago/State",2019-07-12,"W",15997
41450,"Chicago/State",2019-07-13,"A",11856
41450,"Chicago/State",2019-07-14,"U",9032
41450,"Chicago/State",2019-07-15,"W",14687
41450,"Chicago/State",2019-07-16,"W",14841
41450,"Chicago/State",2019-07-17,"W",14377
41450,"Chicago/State",2019-07-18,"W",13667
41450,"Chicago/State",2019-07-19,"W",15142
41450,"Chicago/State",2019-07-20,"A",11246
41450,"Chicago/State",2019-07-21,"U",9098
41450,"Chicago/State",2019-07-22,"W",13970
41450,"Chicago/State",2019-07-23,"W",14513
41450,"Chicago/State",2019-07-24,"W",14297
41450,"Chicago/State",2019-07-25,"W",14276
41450,"Chicago/State",2019-07-26,"W",14816
41450,"Chicago/State",2019-07-27,"A",10657
41450,"Chicago/State",2019-07-28,"U",8482
41450,"Chicago/State",2019-07-29,"W",12908
41450,"Chicago/State",2019-07-30,"W",14429
41450,"Chicago/State",2019-07-31,"W",14715
41460,"Irving Park-Brown",2019-07-01,"W",3031
41460,"Irving Park-Brown",2019-07-02,"W",3197
41460,"Irving Park-Brown",2019-07-03,"W",3033
41460,"Irving Park-Brown",2019-07-04,"U",960
41460,"Irving Park-Brown",2019-07-05,"W",1761
41460,"Irving Park-Brown",2019-07-06,"A",1322
41460,"Irving Park-Brown",2019-07-07,"U",1100
41460,"Irving Park-Brown",2019-07-08,"W",3066
41460,"Irving Park-Brown",2019-07-09,"W",3365
41460,"Irving Park-Brown",2019-07-10,"W",3360
41460,"Irving Park-Brown",2019-07-11,"W",3318
41460,"Irving Park-Brown",2019-07-12,"W",3202
41460,"Irving Park-Brown",2019-07-13,"A",1726
41460,"Irving Park-Brown",2019-07-14,"U",1146
41460,"Irving Park-Brown",2019-07-15,"W",3072
41460,"Irving Park-Brown",2019-07-16,"W",3325
41460,"Irving Park-Brown",2019-07-17,"W",3284
41460,"Irving Park-Brown",2019-07-18,"W",3129
41460,"Irving Park-Brown",2019-07-19,"W",2789
41460,"Irving Park-Brown",2019-07-20,"A",1458
41460,"Irving Park-Brown",2019-07-21,"U",995
41460,"Irving Park-Brown",2019-07-22,"W",3169
41460,"Irving Park-Brown",2019-07-23,"W",3260
41460,"Irving Park-Brown",2019-07-24,"W",3257
41460,"Irving Park-Brown",2019-07-25,"W",3231
41460,"Irving Park-Brown",2019-07-26,"W",2988
41460,"Irving Park-Brown",2019-07-27,"A",1624
41460,"Irving Park-Brown",2019-07-28,"U",1092
41460,"Irving Park-Brown",2019-07-29,"W",3104
41460,"Irving Park-Brown",2019-07-30,"W",3342
41460,"Irving Park-Brown",2019-07-31,"W",3281
41480,"Western-Brown",2019-07-01,"W",3836
41480,"Western-Brown",2019-07-02,"W",4013
41480,"Western-Brown",2019-07-03,"W",3816
41480,"Western-Brown",2019-07-04,"U",1669
41480,"Western-Brown",2019-07-05,"W",2753
41480,"Western-Brown",2019-07-06,"A",2298
41480,"Western-Brown",2019-07-07,"U",1690
41480,"Western-Brown",2019-07-08,"W",3947
41480,"Western-Brown",2019-07-09,"W",4168
41480,"Western-Brown",2019-07-10,"W",4127
41480,"Western-Brown",2019-07-11,"W",4425
41480,"Western-Brown",2019-07-12,"W",4434
41480,"Western-Brown",2019-07-13,"A",3393
41480,"Western-Brown",2019-07-14,"U",2559
41480,"Western-Brown",2019-07-15,"W",3889
41480,"Western-Brown",2019-07-16,"W",4133
41480,"Western-Brown",2019-07-17,"W",4128
41480,"Western-Brown",2019-07-18,"W",3981
41480,"Western-Brown",2019-07-19,"W",3807
41480,"Western-Brown",2019-07-20,"A",2295
41480,"Western-Brown",2019-07-21,"U",1832
41480,"Western-Brown",2019-07-22,"W",3927
41480,"Western-Brown",2019-07-23,"W",4127
41480,"Western-Brown",2019-07-24,"W",4181
41480,"Western-Brown",2019-07-25,"W",4396
41480,"Western-Brown",2019-07-26,"W",3943
41480,"Western-Brown",2019-07-27,"A",2577
41480,"Western-Brown",2019-07-28,"U",1815
41480,"Western-Brown",2019-07-29,"W",3768
41480,"Western-Brown",2019-07-30,"W",4131
41480,"Western-Brown",2019-07-31,"W",4194
41490,"Harrison",2019-07-01,"W",2875
41490,"Harrison",2019-07-02,"W",3038
41490,"Harrison",2019-07-03,"W",3125
41490,"Harrison",2019-07-04,"U",2418
41490,"Harrison",2019-07-05,"W",2609
41490,"Harrison",2019-07-06,"A",2582
41490,"Harrison",2019-07-07,"U",2154
41490,"Harrison",2019-07-08,"W",2742
41490,"Harrison",2019-07-09,"W",2881
41490,"Harrison",2019-07-10,"W",3364
41490,"Harrison",2019-07-11,"W",3619
41490,"Harrison",2019-07-12,"W",3837
41490,"Harrison",2019-07-13,"A",3786
41490,"Harrison",2019-07-14,"U",2784
41490,"Harrison",2019-07-15,"W",3421
41490,"Harrison",2019-07-16,"W",3615
41490,"Harrison",2019-07-17,"W",3451
41490,"Harrison",2019-07-18,"W",3374
41490,"Harrison",2019-07-19,"W",3343
41490,"Harrison",2019-07-20,"A",2952
41490,"Harrison",2019-07-21,"U",2325
41490,"Harrison",2019-07-22,"W",3070
41490,"Harrison",2019-07-23,"W",3341
41490,"Harrison",2019-07-24,"W",3279
41490,"Harrison",2019-07-25,"W",3339
41490,"Harrison",2019-07-26,"W",3418
41490,"Harrison",2019-07-27,"A",2986
41490,"Harrison",2019-07-28,"U",2275
41490,"Harrison",2019-07-29,"W",2688
41490,"Harrison",2019-07-30,"W",2885
41490,"Harrison",2019-07-31,"W",3258
41500,"Montrose-Brown",2019-07-01,"W",2493
41500,"Montrose-Brown",2019-07-02,"W",2604
41500,"Montrose-Brown",2019-07-03,"W",2467
41500,"Montrose-Brown",2019-07-04,"U",989
41500,"Montrose-Brown",2019-07-05,"W",1588
41500,"Montrose-Brown",2019-07-06,"A",1318
41500,"Montrose-Brown",2019-07-07,"U",943
41500,"Montrose-Brown",2019-07-08,"W",2527
41500,"Montrose-Brown",2019-07-09,"W",2781
41500,"Montrose-Brown",2019-07-10,"W",2724
41500,"Montrose-Brown",2019-07-11,"W",2803
41500,"Montrose-Brown",2019-07-12,"W",2769
41500,"Montrose-Brown",2019-07-13,"A",1618
41500,"Montrose-Brown",2019-07-14,"U",1212
41500,"Montrose-Brown",2019-07-15,"W",2579
41500,"Montrose-Brown",2019-07-16,"W",2771
41500,"Montrose-Brown",2019-07-17,"W",2790
41500,"Montrose-Brown",2019-07-18,"W",2535
41500,"Montrose-Brown",2019-07-19,"W",2452
41500,"Montrose-Brown",2019-07-20,"A",1417
41500,"Montrose-Brown",2019-07-21,"U",1038
41500,"Montrose-Brown",2019-07-22,"W",2615
41500,"Montrose-Brown",2019-07-23,"W",2745
41500,"Montrose-Brown",2019-07-24,"W",2770
41500,"Montrose-Brown",2019-07-25,"W",2755
41500,"Montrose-Brown",2019-07-26,"W",2617
41500,"Montrose-Brown",2019-07-27,"A",1424
41500,"Montrose-Brown",2019-07-28,"U",1006
41500,"Montrose-Brown",2019-07-29,"W",2509
41500,"Montrose-Brown",2019-07-30,"W",2779
41500,"Montrose-Brown",2019-07-31,"W",2755
41510,"Morgan-Lake",2019-07-01,"W",3905
41510,"Morgan-Lake",2019-07-02,"W",3934
41510,"Morgan-Lake",2019-07-03,"W",3733
41510,"Morgan-Lake",2019-07-04,"U",1406
41510,"Morgan-Lake",2019-07-05,"W",2787
41510,"Morgan-Lake",2019-07-06,"A",2244
41510,"Morgan-Lake",2019-07-07,"U",1732
41510,"Morgan-Lake",2019-07-08,"W",3758
41510,"Morgan-Lake",2019-07-09,"W",4127
41510,"Morgan-Lake",2019-07-10,"W",4189
41510,"Morgan-Lake",2019-07-11,"W",4474
41510,"Morgan-Lake",2019-07-12,"W",3843
41510,"Morgan-Lake",2019-07-13,"A",16
41510,"Morgan-Lake",2019-07-14,"U",9
41510,"Morgan-Lake",2019-07-15,"W",3714
41510,"Morgan-Lake",2019-07-16,"W",4035
41510,"Morgan-Lake",2019-07-17,"W",4201
41510,"Morgan-Lake",2019-07-18,"W",4039
41510,"Morgan-Lake",2019-07-19,"W",4072
41510,"Morgan-Lake",2019-07-20,"A",2604
41510,"Morgan-Lake",2019-07-21,"U",2064
41510,"Morgan-Lake",2019-07-22,"W",3919
41510,"Morgan-Lake",2019-07-23,"W",4196
41510,"Morgan-Lake",2019-07-24,"W",4113
41510,"Morgan-Lake",2019-07-25,"W",4427
41510,"Morgan-Lake",2019-07-26,"W",3830
41510,"Morgan-Lake",2019-07-27,"A",25
41510,"Morgan-Lake",2019-07-28,"U",26
41510,"Morgan-Lake",2019-07-29,"W",3745
41510,"Morgan-Lake",2019-07-30,"W",3968
41510,"Morgan-Lake",2019-07-31,"W",4158
41660,"Lake/State",2019-07-01,"W",20599
41660,"Lake/State",2019-07-02,"W",21239
41660,"Lake/State",2019-07-03,"W",20291
41660,"Lake/State",2019-07-04,"U",10080
41660,"Lake/State",2019-07-05,"W",14499
41660,"Lake/State",2019-07-06,"A",11552
41660,"Lake/State",2019-07-07,"U",8660
41660,"Lake/State",2019-07-08,"W",20389
41660,"Lake/State",2019-07-09,"W",22554
41660,"Lake/State",2019-07-10,"W",21676
41660,"Lake/State",2019-07-11,"W",22365
41660,"Lake/State",2019-07-12,"W",23861
41660,"Lake/State",2019-07-13,"A",14035
41660,"Lake/State",2019-07-14,"U",9541
41660,"Lake/State",2019-07-15,"W",22091
41660,"Lake/State",2019-07-16,"W",23355
41660,"Lake/State",2019-07-17,"W",23602
41660,"Lake/State",2019-07-18,"W",21003
41660,"Lake/State",2019-07-19,"W",23034
41660,"Lake/State",2019-07-20,"A",13291
41660,"Lake/State",2019-07-21,"U",10579
41660,"Lake/State",2019-07-22,"W",21059
